Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,KFC,33.759034,-84.505859,Fried Chicken Joint
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,Checkers,33.75854950186206,-84.50470358133316,Fast Food Restaurant
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,Yasin's Homestyle Seafood,33.758587,-84.503646,Seafood Restaurant
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,Chevron,33.762127,-84.508659,Gas Station
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,Package Store Bottle House,33.759724549655374,-84.50544583810336,Liquor Store
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,J Buffalo,33.759086,-84.504853,Food
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,Atlanta Checkers Rallys,33.758834,-84.504526,Food
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,Citgo Food Mart,33.76148495384444,-84.50762689431266,Gas Station
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,tropical breeze laundry,33.764951,-84.510811,Laundromat
"Adamsville, Atlanta, GA",33.75947000000008,-84.50531999999998,A and L Fish and Que,33.765347,-84.510707,Food
"Westhaven, Atlanta, GA",33.75670000000002,-84.47613999999999,Ross Dress for Less,33.7599854,-84.4743198,Clothing Store
"Westhaven, Atlanta, GA",33.75670000000002,-84.47613999999999,285 West Soul Food,33.75330851401475,-84.47401119014592,Southern / Soul Food Restaurant
"Westhaven, Atlanta, GA",33.75670000000002,-84.47613999999999,Pizza Hut,33.753342,-84.474433,Pizza Place
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,Subway,33.752981,-84.474052,Sandwich Place
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,Dollar Tree,33.7533699,-84.4734017,Discount Store
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,Subway,33.75312953506135,-84.47450979987173,Sandwich Place
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,285 West Soul Food,33.75330851401475,-84.47401119014592,Southern / Soul Food Restaurant
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,Bp,33.753898,-84.472525,Gas Station
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,Pizza Hut,33.753342,-84.474433,Pizza Place
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,Isabel Gates Park,33.74922488823484,-84.47516868458939,Park
"Harland Terrace, Atlanta, GA",33.75094000000007,-84.47598999999997,Cafe Buffalo wings,33.752981,-84.474052,Wings Joint
"Peyton Forest, Atlanta, GA",33.743660000000034,-84.47902999999997,Shell Gas Station,33.74684493948722,-84.48331677379412,Gas Station
"East Ardley Road, Atlanta, GA",33.72892631543686,-84.4921808372567,Mays Track,33.72947574660118,-84.49325540063158,Track
"West Manor, Atlanta, GA",33.73645000000005,-84.49562999999995,West Manor Park,33.735265890250794,-84.49152906983664,Park
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,Han's Chinese,33.72190479566546,-84.4654144735009,Chinese Restaurant
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,The Beautiful Restaurant,33.72240161642197,-84.46270538619586,BBQ Joint
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,Spice House,33.722714,-84.462047,Caribbean Restaurant
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,Dream Wings,33.72217051924809,-84.4636855813168,Fast Food Restaurant
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,Louisiana Seafood,33.72214379658252,-84.4639522419788,Seafood Restaurant
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,Big Daddy's Cafe,33.72210273413464,-84.46354654624095,Southern / Soul Food Restaurant
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,Family Dollar,33.721681,-84.464493,Discount Store
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,CVS/pharmacy,33.72266639881105,-84.46167135881436,Pharmacy
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,BP,33.722831,-84.462633,Gas Station
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,JR Crickets Halftime,33.72156826264585,-84.46523196890044,American Restaurant
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,C&B Package,33.722215999999996,-84.461831,Liquor Store
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,History On Video,33.718838,-84.458458,Business Service
"Cascade Heights, Atlanta, GA",33.72251000000006,-84.46374999999995,Mozzie's Solutions Atlanta Homes,33.72507137495003,-84.47142004966736,Business Service
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Atlanta BeltLine Corridor under Lucile Ave,33.742318,-84.433945,Trail
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,The Big Apple Inn -Atlanta,33.743103999999995,-84.437842,Southern / Soul Food Restaurant
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Atlanta BeltLine Corridor under Ralph David Abernathy Blvd,33.739007,-84.433123,Trail
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Lean Draft House,33.73818447735798,-84.43062304337771,Beer Bar
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,WABE Atlanta BeltLine Arboretum,33.74719890576277,-84.43851563744126,Park
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Sl***y Vegan,33.744971,-84.439568,Vegetarian / Vegan Restaurant
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Greens and Gravy,33.743103999999995,-84.437842,New American Restaurant
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Dollar Tree,33.7378541654009,-84.4354006891212,Discount Store
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,T-Mobile,33.738257,-84.434473,Mobile Phone Shop
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Circle K,33.7379065,-84.4348925,Convenience Store
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Fifth third bank,33.7378919,-84.433252,Bank
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Church's Chicken,33.738530204321556,-84.43543952703072,Fried Chicken Joint
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,BP,33.73770227,-84.43522766,Gas Station
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Popeyes Louisiana Kitchen,33.738192100577415,-84.4344714599553,Fried Chicken Joint
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,D Cafe and Catering,33.743300792920124,-84.43796187966171,American Restaurant
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,D Cafe,33.743522762418465,-84.43802118301392,Café
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Tasty Curry,33.74375083717059,-84.43806955519509,Indian Restaurant
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Westview Corner Grocery,33.743937,-84.438763,Grocery Store
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Mutana - The Marketplace and Health Cafe,33.73939533830426,-84.43414183400851,Department Store
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,China Cafeteria,33.73882178797798,-84.43463086100911,Chinese Restaurant
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Deals,33.737633,-84.436094,Discount Store
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Kroger,33.737582,-84.4333208,Supermarket
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Checkers,33.738194388095806,-84.4347802858556,Fast Food Restaurant
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Cascade Rd & Ralph David Abernathy Blvd,33.738797,-84.433543,Intersection
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Red Carpet Liquors,33.736827000000005,-84.436463,Liquor Store
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Ruchda,33.73676061630249,-84.43629425,Wings Joint
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,dd's DISCOUNTS,33.73817685026879,-84.43342907311649,Department Store
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Kroger Pharmacy,33.73764,-84.43299499999999,Pharmacy
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Dunkin',33.73859612298697,-84.43033584079001,Donut Shop
"Westview, Atlanta, GA",33.74088000000006,-84.43761999999998,Gordon White Park,33.73856233452023,-84.43124055862427,Park
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,West End Park,33.7419260872835,-84.42497270942442,Park
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Tassili's Raw Reality,33.738452543005025,-84.42239362336925,Vegetarian / Vegan Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Hammond House Museum,33.74124073312512,-84.42093662287472,Art Museum
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Yasin's Homestyle Seafood,33.738194316233326,-84.42303581282673,Seafood Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Wren's Nest House Museum,33.73774927735779,-84.4223321416356,Museum
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Ray Charles Performing Arts Center - Morehouse College,33.74403350961334,-84.41682368516922,Concert Hall
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Lean Draft House,33.73818447735798,-84.43062304337771,Beer Bar
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Q-Time Restaurant,33.73809580614483,-84.42437911958231,Southern / Soul Food Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Krispy Kreme Doughnuts,33.737829138158645,-84.41587973463083,Donut Shop
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Angie's Beauty Supply,33.738826777786315,-84.4253460430487,Cosmetics Shop
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,600 Degrees Pizza,33.73912493864348,-84.41736145327441,Pizza Place
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Healthful Essence,33.73738076364708,-84.41646271933033,Vegetarian / Vegan Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Wells Fargo,33.73822153407788,-84.41793345295531,Bank
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Q Nails,33.7408698914241,-84.41721579576621,Cosmetics Shop
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Taste Of Tropical,33.740780257156516,-84.41724241265328,Caribbean Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Atlanta BeltLine Corridor under Ralph David Abernathy Blvd,33.739007,-84.433123,Trail
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Atlanta BeltLine Corridor under Lucile Ave,33.742318,-84.433945,Trail
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Atlanta BeltLine Corridor under Lawton,33.732403288877755,-84.42353669887501,Trail
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Popeyes Louisiana Kitchen,33.740866149845665,-84.41445201627046,Fried Chicken Joint
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Family Dollar,33.73889736213126,-84.42572088060979,Discount Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Dollar Tree,33.7380190909091,-84.4175654545455,Discount Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,West End Print Shop,33.73785020116615,-84.4195947733934,Paper / Office Supplies Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Redbox,33.73836159881258,-84.41722296440877,Video Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Circle K,33.7456764,-84.4180667,Convenience Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Goodwill West End Donation Center,33.7378602038179,-84.41687126494585,Thrift / Vintage Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Subway,33.739128714012416,-84.41539693253429,Sandwich Place
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Wendy's,33.7384112,-84.4213858,Fast Food Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Big Bear Foods,33.736575896999,-84.41812947214204,Grocery Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Family Dollar,33.741039,-84.415745,Discount Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Captain D's,33.73870954559326,-84.4236633181572,Seafood Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Fifth third bank,33.7378919,-84.433252,Bank
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Little Caesars Pizza,33.74068384704339,-84.41562262494138,Pizza Place
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Save-A-Lot,33.73995513146017,-84.4161430722204,Grocery Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Soul Vegetarian,33.738157844216225,-84.41647665759493,Vegetarian / Vegan Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Abdullah The Butcher,33.73972061378427,-84.41590057156581,BBQ Joint
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Chevron,33.740994,-84.418182,Gas Station
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Nails Etc.,33.738910801259806,-84.4172514292404,Cosmetics Shop
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Chanterelle's,33.737436695198525,-84.41557632007908,Southern / Soul Food Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Dunkin',33.73859612298697,-84.43033584079001,Donut Shop
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,BP,33.74568452,-84.41777577,Gas Station
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Foot Locker,33.7384584,-84.4155828,Shoe Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Mojo's Motown Eatery,33.74080002099893,-84.41702105139828,American Restaurant
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Shrine of the Black Madonna,33.737622144439996,-84.41913316394664,Bookstore
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,CVS pharmacy,33.7382136145362,-84.41742242305895,Pharmacy
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Buy the Slice,33.73899333840328,-84.41745890820634,Pizza Place
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Boggs Social & Supply,33.737325,-84.43034,Bar
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Gordon White Park,33.73856233452023,-84.43124055862427,Park
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Kroger,33.737582,-84.4333208,Supermarket
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Rose Circle Park,33.734472566821914,-84.42080799886655,Park
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Salon 787,33.737871456237556,-84.41653986181639,Cosmetics Shop
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Rainbow Shops,33.738615,-84.415506,Women's Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Cuzzo's Corner Store,33.733655400927304,-84.42809591107238,Convenience Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Kroger Pharmacy,33.73764,-84.43299499999999,Pharmacy
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Cascade Rd & Ralph David Abernathy Blvd,33.738797,-84.433543,Intersection
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Shell,33.74041,-84.41438586,Gas Station
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,640 West,33.737569,-84.41541,Coffee Shop
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,dd's DISCOUNTS,33.73817685026879,-84.43342907311649,Department Store
"West End, Atlanta, GA",33.74074000000007,-84.42425999999995,Mutana - The Marketplace and Health Cafe,33.73939533830426,-84.43414183400851,Department Store
"Ashview Heights, Atlanta, GA",33.75043000000005,-84.42094999999995,Joseph E Lowery Blvd & Beckwith St,33.752334,-84.417537,Intersection
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Han's Chinese Food,33.77704611886855,-84.47431858950038,Chinese Restaurant
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Family Dollar,33.776030545868,-84.47205436882287,Discount Store
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Atlanta zone 1 Bankhead,33.78028693667249,-84.4807088849325,Scenic Lookout
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Checkers,33.7764187,-84.47338,Fast Food Restaurant
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,CVS pharmacy,33.777377,-84.477432,Pharmacy
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Jennie Drake Park,33.77154601632016,-84.48678011617223,Park
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Historic Collier Heights,33.77109364974352,-84.48695942564514,Scenic Lookout
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Chevron,33.776176,-84.474014,Gas Station
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Happy Wings,33.77794818089006,-84.47777807329346,Wings Joint
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Lucky Panda,33.775246,-84.471961,Asian Restaurant
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Harwell Heights Park,33.765126,-84.49075500000001,Baseball Field
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Discount Meat World,33.775869,-84.471685,Steakhouse
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,D.C. Wings & BBQ,33.76134429854093,-84.48594503908976,Wings Joint
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,Continental Seafood,33.775443,-84.470424,Seafood Restaurant
"Collier Heights, Atlanta, GA",33.771240000000034,-84.48198999999994,I-20/I-285 Interchange,33.764886793749014,-84.49336051940918,Intersection
"Florida Heights, Atlanta, GA",33.74899000000005,-84.46435999999994,Family Dollar,33.75138312135442,-84.4655760603675,Discount Store
"Florida Heights, Atlanta, GA",33.74899000000005,-84.46435999999994,American Deli,33.75243390723941,-84.46844580691095,Wings Joint
"Florida Heights, Atlanta, GA",33.74899000000005,-84.46435999999994,McDonald's,33.75094874211371,-84.46726642550402,Fast Food Restaurant
